date,Pasture,BARE,NONVEG,GREEN,SD,LITT,Biomass_kg_ha,Biomass_SE,NDVI,CP,DRYVEG,Year
2024-03-18,17N,0.16098796,0.22096778,0.14726764,0.63176453,0.059979822,961.40936,140.571,0.17461853,9.380686,0.6917444,2024
2024-03-18,17S R1,0.17231406,0.19971019,0.18225518,0.61803466,0.027396133,1088.7073,141.79953,0.18296705,,0.64543074,2024
2024-03-18,17S R2,0.17929602,0.2199589,0.13684474,0.6431964,0.040662877,940.7555,140.98117,0.16720797,,0.6838592,2024
2024-03-18,17S R3,0.11558395,0.23100051,0.13798329,0.6310162,0.115416594,960.92096,140.86618,0.17401493,,0.74643284,2024
2024-03-18,18S R1,0.19460678,0.32855305,0.15278149,0.51866543,0.13394627,723.8381,139.25433,0.19332324,,0.65261173,2024
2024-03-18,18S R2,0.1421957,0.3256787,0.09825255,0.5760687,0.18348305,702.84607,137.96877,0.17605028,9.399505,0.7595518,2024
2024-03-18,19N,0.15504956,0.34448493,0.11802025,0.53749484,0.18943535,685.16003,137.6522,0.185283,,0.7269302,2024
2024-03-19,17N,0.16141702,0.22283675,0.14677371,0.6303895,0.061419744,956.833,140.46356,0.17502125,9.375799,0.6918093,2024
2024-03-19,17S R1,0.17292608,0.20130274,0.1817898,0.6169074,0.02837666,1083.2614,141.64029,0.18329585,,0.6452841,2024
2024-03-19,17S R2,0.17986424,0.22171183,0.13646401,0.6418242,0.041847587,936.3741,140.86057,0.16766389,,0.68367183,2024
2024-03-19,17S R3,0.115787536,0.23326886,0.13736422,0.6293669,0.11748135,955.79535,140.72269,0.17441739,,0.7468483,2024
2024-03-19,18S R1,0.19557527,0.33128387,0.1521185,0.5165976,0.1357086,718.8517,139.04909,0.19371653,,0.65230626,2024
2024-03-19,18S R2,0.14234313,0.3283932,0.0983346,0.5732723,0.18605003,699.86707,137.8437,0.1768049,9.394766,0.7593222,2024
2024-03-19,19N,0.15556522,0.3470434,0.11792808,0.5350285,0.19147816,682.4234,137.5038,0.18593515,9.406401,0.7265067,2024
2024-03-20,17N,0.16178137,0.22468713,0.14642958,0.6288833,0.062905736,952.5283,140.33347,0.17548543,9.38781,0.691789,2024
2024-03-20,17S R1,0.17347892,0.20289424,0.18147981,0.6156259,0.029415308,1078.1274,141.45828,0.18369398,,0.6450413,2024
2024-03-20,17S R2,0.18037072,0.22344756,0.13624136,0.64031106,0.043076854,932.23456,140.71323,0.16818051,,0.68338794,2024
2024-03-20,17S R3,0.11593808,0.23548639,0.13690169,0.62761194,0.11954828,950.97107,140.56253,0.17488535,,0.7471602,2024
2024-03-20,18S R1,0.19648665,0.33394766,0.15160403,0.5144483,0.13746102,714.21295,138.84027,0.19418068,,0.65190935,2024
2024-03-20,18S R2,0.14242496,0.33101478,0.098582834,0.5704023,0.18858983,697.2039,137.70697,0.17762555,9.466801,0.75899225,2024
2024-03-20,19N,0.15601212,0.34951332,0.11799384,0.5324929,0.19350123,679.9941,137.35083,0.1866529,9.403421,0.72599405,2024
2024-03-21,17N,0.16207615,0.22651803,0.14623797,0.627244,0.06444188,948.50336,140.18071,0.17601213,9.385334,0.69168586,2024
2024-03-21,17S R1,0.1739657,0.20448448,0.18132876,0.61418676,0.030518787,1073.3164,141.25348,0.18416321,,0.6447056,2024
2024-03-21,17S R2,0.18080997,0.2251638,0.13617861,0.63865757,0.044353824,928.34515,140.53912,0.16875872,,0.6830114,2024
2024-03-21,17S R3,0.11603149,0.23765092,0.13659838,0.62575066,0.12161944,946.4607,140.38574,0.17542009,,0.7473702,2024
2024-03-21,18S R1,0.19733728,0.3365402,0.15124235,0.51221746,0.1392029,709.9283,138.62787,0.19471683,9.411543,0.6514204,2024
2024-03-21,18S R2,0.14243923,0.3335399,0.0989979,0.5674622,0.19110069,694.8594,137.55861,0.17851223,9.442197,0.75856286,2024
2024-03-21,19N,0.15638758,0.3518916,0.118220165,0.5298882,0.19550405,677.8732,137.1933,0.187437,9.404473,0.7253922,2024
2024-03-22,17N,0.16229156,0.22832574,0.14621726,0.62545705,0.066034205,944.75085,140.00533,0.17660877,9.394686,0.6914912,2024
2024-03-22,17S R1,0.17437555,0.20607346,0.1813588,0.6125678,0.031697903,1068.8219,141.02592,0.18471418,,0.64426565,2024
2024-03-22,17S R2,0.18117061,0.22685899,0.13629815,0.6368429,0.045688365,924.6906,140.33829,0.16940887,,0.68253124,2024
2024-03-22,17S R3,0.116064325,0.23975863,0.1364756,0.6237658,0.12369429,942.24414,140.19228,0.17603073,,0.74746007,2024
2024-03-22,18S R1,0.19812338,0.3390571,0.15103714,0.50990576,0.14093375,706.00226,138.41185,0.19532573,9.4052,0.6508395,2024
2024-03-22,18S R2,0.14238597,0.33595788,0.09958787,0.5644542,0.19357191,692.8198,137.39859,0.17946799,9.427257,0.7580262,2024
2024-03-22,19N,0.15669015,0.35417512,0.11861119,0.5272137,0.19748496,676.0545,137.03123,0.18828882,9.419874,0.7246986,2024
2024-03-23,17N,0.16242227,0.23010887,0.14637081,0.6235203,0.06768658,941.27374,139.80731,0.17727661,9.404038,0.69120693,2024
2024-03-23,17S R1,0.17470162,0.2076604,0.18157457,0.61076504,0.032958772,1064.6483,140.77557,0.18534918,,0.6437238,2024
2024-03-23,17S R2,0.1814464,0.22853169,0.1366032,0.6348651,0.047085293,921.27295,140.11072,0.17013247,9.382229,0.6819504,2024
2024-03-23,17S R3,0.11603277,0.24180676,0.13653746,0.6216558,0.12577397,938.3257,139.98216,0.176719,,0.7474297,2024
2024-03-23,18S R1,0.19884114,0.34149426,0.15099135,0.5075144,0.14265312,702.4376,138.19223,0.19600773,9.410086,0.6501674,2024
2024-03-23,18S R2,0.1422637,0.3382645,0.10035311,0.56138235,0.1960008,691.0824,137.22694,0.18049257,9.416704,0.7573833,2024
2024-03-23,19N,0.15691747,0.35636073,0.11916839,0.52447087,0.1994433,674.53516,136.8646,0.18920857,9.41291,0.72391415,2024
2024-03-24,17N,0.16246337,0.23186609,0.14670125,0.62143266,0.06940275,938.0726,139.58665,0.17801654,9.429496,0.6908354,2024
2024-03-24,17S R1,0.17493722,0.20924442,0.18197976,0.60877585,0.03430718,1060.7982,140.50246,0.18606995,,0.64308304,2024
2024-03-24,17S R2,0.18163021,0.2301827,0.13709694,0.63272035,0.048552502,918.0923,139.8564,0.17093085,9.386171,0.68127286,2024
2024-03-24,17S R3,0.11593318,0.24379283,0.13678725,0.6194199,0.12785967,934.70776,139.75542,0.17748629,,0.7472795,2024
2024-03-24,18S R1,0.19948685,0.3438476,0.1511072,0.50504524,0.1443607,699.2355,137.96906,0.19676271,9.402929,0.6494059,2024
2024-03-24,18S R2,0.14207081,0.34045538,0.10129386,0.5582507,0.19838457,689.6429,137.0436,0.18158534,9.407907,0.75663537,2024
2024-03-24,19N,0.15706728,0.35844573,0.11989255,0.5216617,0.20137848,673.3108,136.6934,0.190196,9.410708,0.7230402,2024
2024-03-25,17N,0.16241,0.23359606,0.14721024,0.6191937,0.07118604,935.14685,139.34334,0.17882904,9.457219,0.6903798,2024
2024-03-25,17S R1,0.1750761,0.21082394,0.18257715,0.6065989,0.03574784,1057.2714,140.20657,0.18687792,,0.64234686,2024
2024-03-25,17S R2,0.18171598,0.23181023,0.1377815,0.63040835,0.05009424,915.14716,139.57533,0.1718048,9.390114,0.6805024,2024
2024-03-25,17S R3,0.11576193,0.24571444,0.13722742,0.61705816,0.12995252,931.39056,139.512,0.17833367,,0.74701065,2024
2024-03-25,18S R1,0.20005667,0.34611297,0.1513862,0.5025008,0.1460563,696.395,137.74226,0.19759025,9.401023,0.6485571,2024
2024-03-25,18S R2,0.14180581,0.3425265,0.102409706,0.55506384,0.20072068,688.49506,136.84863,0.18274535,9.40151,0.7557845,2024
2024-03-25,19N,0.15713735,0.3604273,0.12078372,0.51878905,0.20328993,672.37573,136.51765,0.19125047,9.405519,0.72207886,2024
2024-03-26,17N,0.16225775,0.2352968,0.14789858,0.61680466,0.073039025,932.4937,139.07736,0.17971423,9.478105,0.6898437,2024
2024-03-26,17S R1,0.17511213,0.212398,0.18336841,0.60423356,0.037285876,1054.066,139.8879,0.18777402,,0.6415195,2024
2024-03-26,17S R2,0.1816984,0.23341113,0.1386565,0.6279323,0.051712725,912.4344,139.26753,0.1727548,9.388572,0.6796451,2024
2024-03-26,17S R3,0.11551561,0.24756914,0.13785964,0.61457115,0.13205355,928.37256,139.25192,0.1792617,9.420914,0.74662477,2024
2024-03-26,18S R1,0.20054676,0.3482865,0.15182915,0.49988428,0.14773975,693.91376,137.51189,0.19848947,9.392884,0.6476241,2024
2024-03-26,18S R2,0.14146702,0.34447363,0.10369994,0.5518264,0.20300661,687.6312,136.64201,0.18397121,9.397888,0.754833,2024
2024-03-26,19N,0.15712558,0.36230275,0.12184119,0.515856,0.20517717,671.7226,136.33737,0.19237112,9.402598,0.7210333,2024
2024-03-27,17N,0.16208039,0.23709887,0.14866026,0.6142409,0.07501848,930.09424,138.78877,0.18065345,9.449988,0.6892593,2024
2024-03-27,17S R1,0.17513043,0.21412434,0.18425697,0.60161865,0.038993914,1051.1648,139.54645,0.18873869,,0.64061254,2024
2024-03-27,17S R2,0.18161936,0.23506334,0.13965462,0.625282,0.053443987,909.9919,138.933,0.17377378,9.375372,0.678726,2024
2024-03-27,17S R3,0.11524431,0.24927998,0.13859327,0.6121267,0.13403568,925.68787,138.97519,0.18025227,9.424999,0.7461624,2024
2024-03-27,18S R1,0.20099364,0.35021636,0.15244704,0.49733663,0.14922272,691.83374,137.27791,0.19947879,9.38038,0.6465593,2024
2024-03-27,18S R2,0.14109743,0.34614545,0.1051441,0.54871047,0.20504801,687.1278,136.42374,0.18526521,9.393101,0.75375843,2024
2024-03-27,19N,0.15710758,0.363994,0.12304135,0.51296467,0.20688644,671.3154,136.1525,0.19356157,9.400398,0.7198511,2024
2024-03-28,17N,0.16183488,0.2388732,0.14958955,0.6115373,0.07703832,927.96136,138.55934,0.18166299,9.433695,0.68857557,2024
2024-03-28,17S R1,0.1750564,0.21582882,0.18534043,0.5988307,0.04077242,1048.611,139.28712,0.18979461,,0.6396032,2024
2024-03-28,17S R2,0.18147826,0.23670372,0.1408178,0.6224785,0.055225473,907.7935,138.68597,0.17486118,9.400352,0.6777039,2024
2024-03-28,17S R3,0.11498206,0.25097337,0.13946813,0.6095585,0.13599129,923.2502,138.65875,0.18130608,9.413379,0.7455498,2024
2024-03-28,18S R1,0.2014572,0.3521272,0.15317939,0.4946934,0.15067002,689.96735,137.06769,0.20052727,9.382179,0.6453634,2024
2024-03-28,18S R2,0.14075029,0.34776735,0.10672257,0.54551005,0.20701706,686.78326,136.1801,0.18661213,9.389692,0.75252706,2024
2024-03-28,19N,0.15708226,0.36564314,0.12437429,0.5099825,0.20856088,671.0922,135.95227,0.1948102,9.39749,0.7185434,2024
2024-03-29,17N,0.16152816,0.24061531,0.15068008,0.6087046,0.079087146,926.0767,138.3891,0.182739,9.41594,0.68779176,2024
2024-03-29,17S R1,0.17489643,0.2175065,0.18660958,0.5958839,0.04261007,1046.3857,139.1099,0.19093718,9.411028,0.638494,2024
2024-03-29,17S R2,0.1812793,0.23832428,0.14213867,0.61953706,0.05704498,905.82513,138.52643,0.17601289,9.391287,0.67658204,2024
2024-03-29,17S R3,0.11473107,0.2526427,0.14048126,0.6068761,0.13791162,921.051,138.3026,0.18242006,9.398783,0.7447877,2024
2024-03-29,18S R1,0.20193729,0.35401645,0.15402302,0.4919605,0.15207918,688.3032,136.88118,0.2016314,9.367116,0.6440397,2024
2024-03-29,18S R2,0.14042865,0.3493395,0.10842908,0.54223144,0.20891085,686.5818,135.91107,0.18800761,9.385261,0.75114226,2024
2024-03-29,19N,0.15705329,0.36725047,0.12583347,0.506916,0.2101972,671.03326,135.73666,0.19611265,9.394364,0.71711326,2024
2024-03-30,17N,0.16128002,0.24245736,0.15190484,0.6056378,0.08117736,924.57294,138.17781,0.18387541,9.413214,0.68681514,2024
2024-03-30,17S R1,0.174743,0.21929833,0.18802653,0.59267515,0.04455533,1044.6326,138.86191,0.19216298,9.406736,0.63723046,2024
2024-03-30,17S R2,0.18113367,0.2400515,0.14358091,0.6163676,0.058917828,904.2525,138.33293,0.17722274,9.400337,0.6752854,2024
2024-03-30,17S R3,0.11464593,0.25433263,0.14159068,0.6040767,0.13968672,919.24255,137.93227,0.18357591,9.396673,0.74376345,2024
2024-03-30,18S R1,0.2025716,0.35594225,0.15496014,0.48909765,0.15337062,686.9459,136.66814,0.20279503,9.379767,0.6424682,2024
2024-03-30,18S R2,0.14027454,0.35084546,0.110264376,0.5388901,0.21057095,686.68475,135.6288,0.18945135,9.379926,0.7494611,2024
2024-03-30,19N,0.15716095,0.36883432,0.12741725,0.5037485,0.21167335,671.2771,135.49461,0.1974675,9.391543,0.71542186,2024
2024-03-31,17N,0.16093321,0.24425465,0.1532651,0.60248023,0.083321445,923.4664,138.02322,0.18507242,9.410514,0.6858016,2024
2024-03-31,17S R1,0.17441538,0.2210651,0.18963785,0.58929706,0.046649713,1043.3704,138.66737,0.193491,9.399915,0.63594675,2024
2024-03-31,17S R2,0.18086144,0.24175823,0.14516321,0.6130786,0.06089679,903.0064,138.18771,0.17850058,9.399837,0.6739754,2024
2024-03-31,17S R3,0.11453121,0.25593108,0.14279917,0.6012697,0.14139986,917.79974,137.67738,0.1847704,9.4082985,0.7426696,2024
2024-03-31,18S R1,0.20326866,0.3577002,0.1560092,0.48629063,0.15443152,685.9333,136.50444,0.20398542,9.382799,0.64072216,2024
2024-03-31,18S R2,0.14015478,0.35219923,0.11220747,0.5355934,0.21204442,687.05865,135.41273,0.19091962,9.374161,0.74763775,2024
2024-03-31,19N,0.15728436,0.37020823,0.12913321,0.5006586,0.2129239,671.8801,135.30188,0.19885354,9.38758,0.71358246,2024
2024-04-01,17N,0.16051401,0.24604836,0.1547542,0.59919745,0.08553435,922.6585,137.92538,0.18632749,9.406934,0.6847318,2024
2024-04-01,17S R1,0.1739874,0.22282723,0.19139865,0.5857741,0.04883981,1042.4756,138.5263,0.19489497,9.398732,0.63461393,2024
2024-04-01,17S R2,0.1805155,0.24347226,0.14686637,0.60966134,0.062956765,902.01953,138.09076,0.17983527,9.39941,0.67261815,2024
2024-04-01,17S R3,0.11437772,0.25753748,0.14411886,0.5983436,0.14315984,916.6559,137.5379,0.18601829,9.408659,0.7415034,2024
2024-04-01,18S R1,0.20396945,0.3594129,0.15717076,0.48341635,0.15544344,685.19635,136.39003,0.20522559,9.384871,0.6388598,2024
2024-04-01,18S R2,0.14002068,0.3535161,0.114269465,0.53221446,0.2134954,687.6568,135.26291,0.19243068,9.367942,0.74570984,2024
2024-04-01,19N,0.15739569,0.3715249,0.1309707,0.49750435,0.21412925,672.7319,135.15855,0.20028664,9.382678,0.7116336,2024
2024-04-02,17N,0.1600486,0.24785411,0.1563482,0.5957977,0.0878055,922.1542,137.88617,0.18763217,9.403932,0.68360317,2024
2024-04-02,17S R1,0.17349304,0.22460657,0.19328105,0.5821124,0.051113542,1041.9497,138.46407,0.1963663,9.398746,0.633226,2024
2024-04-02,17S R2,0.18011092,0.2452024,0.14867596,0.60612154,0.065091506,901.2956,138.03586,0.18122216,9.394744,0.67121303,2024
2024-04-02,17S R3,0.114166625,0.25915405,0.14555861,0.5952873,0.14498742,915.8434,137.54877,0.1873245,9.408207,0.7402747,2024
2024-04-02,18S R1,0.2046622,0.3610823,0.15845728,0.48046046,0.1564201,684.7816,136.36761,0.20652042,9.392283,0.6368805,2024
2024-04-02,18S R2,0.13985206,0.35481012,0.11646167,0.5287282,0.21495806,688.51685,135.23445,0.19399068,9.361814,0.74368626,2024
2024-04-02,19N,0.15749784,0.37278274,0.13293847,0.49427882,0.21528493,673.8652,135.13841,0.20176965,9.376217,0.7095637,2024
2024-04-03,17N,0.15953504,0.24966829,0.1580379,0.5922938,0.09013323,921.93585,137.87016,0.18898228,9.402451,0.68242705,2024
2024-04-03,17S R1,0.172929,0.226399,0.19527303,0.57832795,0.053469975,1041.771,138.43715,0.19789904,9.409567,0.6317979,2024
2024-04-03,17S R2,0.17964587,0.24694611,0.1505794,0.6024745,0.06730026,900.8175,137.99677,0.18265614,9.390149,0.6697747,2024
2024-04-03,17S R3,0.11389303,0.26078448,0.14710669,0.59210885,0.14689144,915.3464,137.62764,0.18868358,9.405312,0.7390002,2024
2024-04-03,18S R1,0.20534454,0.36270604,0.15986094,0.47743303,0.1573615,684.67084,136.40671,0.20786425,9.39752,0.63479453,2024
2024-04-03,18S R2,0.139646,0.35608685,0.118771344,0.5251418,0.21644086,689.62067,135.27745,0.1955932,9.356755,0.7415826,2024
2024-04-03,19N,0.15758972,0.37398493,0.13502567,0.49098933,0.21639524,675.2603,135.19655,0.20329677,9.369406,0.70738465,2024
2024-04-04,17N,0.15897165,0.25148812,0.15981318,0.58869874,0.09251649,921.9845,137.84909,0.19037323,9.400078,0.6812151,2024
2024-04-04,17S R1,0.17229293,0.22819775,0.19736248,0.57443976,0.055904802,1041.917,138.4057,0.19948691,9.425511,0.6303446,2024
2024-04-04,17S R2,0.17911752,0.24870642,0.15256204,0.5987316,0.06958888,900.56726,137.95619,0.1841318,9.381937,0.66832054,2024
2024-04-04,17S R3,0.11355213,0.2624333,0.14875041,0.58881634,0.14888115,915.147,137.69327,0.19008969,9.401762,0.7376975,2024
2024-04-04,18S R1,0.20601442,0.3642822,0.16137314,0.47434464,0.15826778,684.84375,136.43333,0.20925121,9.401068,0.6326124,2024
2024-04-04,18S R2,0.13939951,0.35735226,0.121185765,0.52146196,0.21795271,690.94934,135.31125,0.19723159,9.352721,0.7394147,2024
2024-04-04,19N,0.15767051,0.37513512,0.13722081,0.48764408,0.21746463,676.8971,135.24278,0.2048619,9.361692,0.70510864,2024
2024-04-05,17N,0.15835686,0.2533128,0.16166264,0.5850245,0.094955966,922.2799,137.82294,0.19180012,9.396832,0.6799805,2024
2024-04-05,17S R1,0.17158262,0.22999763,0.19953616,0.5704662,0.05841501,1042.3628,138.36969,0.20112318,9.428244,0.6288812,2024
2024-04-05,17S R2,0.17852369,0.25048506,0.15460932,0.5949056,0.07196134,900.5256,137.91415,0.18564337,9.371733,0.66686696,2024
2024-04-05,17S R3,0.11313913,0.26410532,0.15047614,0.5854186,0.15096623,915.22595,137.74568,0.1915366,9.397316,0.7363847,2024
2024-04-05,18S R1,0.20666987,0.36580914,0.16298464,0.47120622,0.15913922,685.2787,136.4475,0.21067499,9.400117,0.6303455,2024
2024-04-05,18S R2,0.13910967,0.35861275,0.12369135,0.5176959,0.21950307,692.4822,135.3358,0.19889891,9.348977,0.73719895,2024
2024-04-05,19N,0.15773964,0.37623718,0.1395117,0.4842511,0.21849753,678.7536,135.27716,0.2064587,9.35441,0.70274866,2024
2024-04-06,17N,0.1576998,0.25512195,0.16363679,0.58124125,0.097422145,922.8423,137.79173,0.19327721,9.39367,0.6786634,2024
2024-04-06,17S R1,0.17081569,0.23179427,0.20184053,0.5663652,0.060978584,1043.137,138.32913,0.2028221,9.42569,0.6273438,2024
2024-04-06,17S R2,0.17787932,0.2522656,0.15677264,0.59096175,0.074386306,900.71893,137.87062,0.18720418,9.3587265,0.66534805,2024
2024-04-06,17S R3,0.11269022,0.2657555,0.15233497,0.58190954,0.15306528,915.6051,137.78485,0.19304016,9.392716,0.7349748,2024
2024-04-06,18S R1,0.20729797,0.36729467,0.1647088,0.46799657,0.15999672,686.0071,136.4492,0.21214236,9.397652,0.62799317,2024
2024-04-06,18S R2,0.13879451,0.3598375,0.12630963,0.5138529,0.22104299,694.2516,135.35114,0.20060606,9.345062,0.7348958,2024
2024-04-06,19N,0.15778595,0.37728894,0.14191456,0.48079646,0.21950299,680.851,135.29965,0.20809592,9.348769,0.70029944,2024
2024-04-07,17N,0.15700118,0.25691268,0.16573188,0.57735544,0.099911526,923.65576,137.75545,0.19480205,9.389582,0.6772669,2024
2024-04-07,17S R1,0.16999374,0.23358306,0.2042696,0.5621474,0.06358934,1044.2206,138.28401,0.20457956,9.423256,0.62573665,2024
2024-04-07,17S R2,0.177185,0.2540488,0.15904525,0.58690596,0.07686377,901.1332,137.82562,0.18881097,9.346273,0.6637697,2024
2024-04-07,17S R3,0.11220745,0.26738155,0.1543217,0.5782968,0.15517408,916.2686,137.81082,0.19459707,9.385465,0.7334708,2024
2024-04-07,18S R1,0.2078953,0.36873934,0.16653857,0.4647221,0.16084403,687.013,136.43843,0.21364859,9.39643,0.6255661,2024
2024-04-07,18S R2,0.13845466,0.36102805,0.12903129,0.5099406,0.2225734,696.24316,135.35724,0.20234835,9.343027,0.732514,2024
2024-04-07,19N,0.15780765,0.378294,0.14442049,0.4772855,0.22048634,683.1722,135.31026,0.20976916,9.346383,0.6977718,2024
2024-04-08,17N,0.15626217,0.25868127,0.16794369,0.573375,0.10241911,924.7032,137.71411,0.19637164,9.385831,0.6757941,2024
2024-04-08,17S R1,0.16911915,0.23535877,0.20681664,0.5578246,0.06623961,1045.5938,138.23436,0.20639102,9.421532,0.6240642,2024
2024-04-08,17S R2,0.17644422,0.25582695,0.16142192,0.58275115,0.07938272,901.75323,137.77913,0.19046009,9.3326025,0.66213375,2024
2024-04-08,17S R3,0.11169314,0.26898128,0.15643053,0.5745881,0.15728818,917.19965,137.82355,0.19620371,9.375512,0.7318764,2024
2024-04-08,18S R1,0.2084588,0.37014392,0.16846636,0.46138975,0.16168512,688.2789,136.4152,0.21518874,9.397735,0.6230748,2024
2024-04-08,18S R2,0.13809095,0.36218637,0.1318464,0.5059672,0.2240954,698.44165,135.35413,0.20412107,9.344314,0.73006266,2024
2024-04-08,19N,0.1578032,0.37925625,0.14702009,0.47372368,0.22145304,685.69965,135.30898,0.21147375,9.349198,0.6951767,2024
2024-04-09,17N,0.15547076,0.26041466,0.17029133,0.569294,0.104943894,925.9766,137.66771,0.19799662,9.384097,0.67423797,2024
2024-04-09,17S R1,0.1681718,0.23710836,0.20951484,0.5533768,0.06893658,1047.2462,138.18013,0.20827237,9.4187975,0.6223134,2024
2024-04-09,17S R2,0.17565471,0.25760072,0.16391659,0.5784827,0.081946,902.5723,137.73114,0.19216071,9.32156,0.6604287,2024
2024-04-09,17S R3,0.11116093,0.27055264,0.15866661,0.5707808,0.15939167,918.4131,137.82304,0.1978647,9.365281,0.73017246,2024
2024-04-09,18S R1,0.20899856,0.37149194,0.17050897,0.45799908,0.1624934,689.8309,136.3795,0.21676998,9.405909,0.62049246,2024
2024-04-09,18S R2,0.13771616,0.3632979,0.13477167,0.5019304,0.22558175,700.8743,135.34178,0.20593274,9.351613,0.72751224,2024
2024-04-09,19N,0.15777396,0.38017875,0.14972726,0.470094,0.22240482,688.45105,135.29584,0.21321964,9.359933,0.69249874,2024
2024-04-10,17N,0.15463135,0.2621101,0.17276552,0.56512433,0.10747877,927.45514,137.61621,0.19967107,9.384053,0.6726031,2024
2024-04-10,17S R1,0.16715872,0.23882934,0.21234922,0.5488214,0.07167063,1049.1536,138.12135,0.21021475,9.420219,0.6204921,2024
2024-04-10,17S R2,0.17482063,0.25936505,0.16651851,0.5741164,0.08454444,903.5719,137.68169,0.19390637,9.31629,0.6586609,2024
2024-04-10,17S R3,0.1106118,0.27209386,0.16102058,0.5668856,0.16148207,919.8835,137.80931,0.19957441,9.356548,0.7283676,2024
2024-04-10,18S R1,0.20950942,0.37278816,0.17265312,0.4545587,0.16327871,691.64087,136.33134,0.21838468,9.426181,0.6178374,2024
2024-04-10,18S R2,0.1373294,0.36436844,0.1377911,0.49784046,0.22703904,703.51575,135.3202,0.20777576,9.366917,0.7248795,2024
2024-04-10,19N,0.15771833,0.38106635,0.15252723,0.46640638,0.223348,691.4003,135.27078,0.21499918,9.381431,0.6897544,2024
2024-04-11,17N,0.15374857,0.2637658,0.17535628,0.5608779,0.11001726,929.1171,137.55968,0.20138898,9.387382,0.67089516,2024
2024-04-11,17S R1,0.16608731,0.24051934,0.2153042,0.54417646,0.07443203,1051.2904,138.05803,0.21220921,9.426042,0.6186085,2024
2024-04-11,17S R2,0.17394637,0.26111615,0.16921642,0.5696674,0.08716979,904.73267,137.63075,0.19569047,9.318412,0.65683717,2024
2024-04-11,17S R3,0.11004707,0.27360383,0.1634825,0.56291366,0.16355677,921.584,137.78235,0.20132725,9.351323,0.72647035,2024
2024-04-11,18S R1,0.20998648,0.3740375,0.17488502,0.45107743,0.16405106,693.67957,136.27072,0.22002496,9.461319,0.61512846,2024
2024-04-11,18S R2,0.13693,0.36540392,0.14088829,0.4937078,0.22847392,706.3403,135.2894,0.20964256,9.391283,0.72218174,2024
2024-04-11,19N,0.1576349,0.38192403,0.1554048,0.46267116,0.22428912,694.52075,135.23387,0.21680461,9.414981,0.6869603,2024
2024-04-12,17N,0.15282728,0.26537973,0.17805316,0.55656713,0.11255241,930.93994,137.49808,0.20314412,9.396329,0.66911954,2024
2024-04-12,17S R1,0.16496517,0.24217652,0.21836358,0.5394599,0.07721134,1053.63,137.99017,0.21424644,9.439594,0.61667126,2024
2024-04-12,17S R2,0.17303503,0.2628571,0.17199647,0.5651464,0.08982209,906.0346,137.57832,0.1975062,9.328418,0.6549685,2024
2024-04-12,17S R3,0.10946842,0.2750816,0.16604196,0.55887645,0.16561317,923.4869,137.74216,0.20311724,9.3538885,0.72448957,2024
2024-04-12,18S R1,0.210425,0.3752453,0.17719047,0.44756424,0.16482031,695.9166,136.19763,0.22168283,9.513224,0.6123845,2024
2024-04-12,18S R2,0.13651757,0.36641064,0.14404637,0.48954296,0.22989307,709.3212,135.24937,0.21152543,9.427982,0.7194361,2024
2024-04-12,19N,0.15752247,0.38275707,0.15834448,0.45889845,0.22523457,697.7847,135.18506,0.21862803,9.461371,0.684133,2024
2024-04-13,17N,0.1518727,0.2669502,0.18084511,0.55220467,0.11507752,932.9001,137.4314,0.20493001,9.413375,0.66728216,2024
2024-04-13,17S R1,0.16380031,0.24379852,0.22151095,0.5346905,0.07999822,1056.1445,137.91774,0.2163171,9.463199,0.61468875,2024
2024-04-13,17S R2,0.17209198,0.2645793,0.17484891,0.5605718,0.092487305,907.4568,137.52441,0.19934663,9.346525,0.6530591,2024
2024-04-13,17S R3,0.10887788,0.27652645,0.16868798,0.55478555,0.16764855,925.5633,137.68875,0.20493832,9.365699,0.72243416,2024
2024-04-13,18S R1,0.2108206,0.3764171,0.17955475,0.44402814,0.1655965,698.3206,136.11209,0.2233501,9.583655,0.6096247,2024
2024-04-13,18S R2,0.13609196,0.36739525,0.1472481,0.48535666,0.23130327,712.4312,135.20012,0.21341653,9.480176,0.71665996,2024
2024-04-13,19N,0.15738013,0.38357118,0.16133025,0.4550986,0.22619104,701.164,135.12439,0.22046155,9.520652,0.6812896,2024
2024-04-14,17N,0.1508902,0.26847592,0.18372053,0.5478035,0.117585756,934.973,137.35966,0.20674,9.439523,0.66538924,2024
2024-04-14,17S R1,0.16260111,0.24538313,0.22472933,0.52988756,0.082781985,1058.8049,137.84074,0.21841158,9.501694,0.6126695,2024
2024-04-14,17S R2,0.17112194,0.26627794,0.17776242,0.55595964,0.09515599,908.97723,137.46902,0.20120461,9.372346,0.6511156,2024
2024-04-14,17S R3,0.10827785,0.27793807,0.17140904,0.5506529,0.16966021,927.783,137.6221,0.20678422,9.389135,0.72031313,2024
2024-04-14,18S R1,0.21116902,0.37755865,0.18196274,0.4404786,0.16638963,700.8592,136.01407,0.2250184,9.673002,0.60686827,2024
2024-04-14,18S R2,0.13565332,0.36836457,0.15047583,0.4811596,0.23271127,715.64233,135.14163,0.21530792,9.545862,0.7138709,2024
2024-04-14,19N,0.15720713,0.38437223,0.16434574,0.451282,0.22716512,704.6295,135.05183,0.222297,9.592102,0.6784471,2024
