Date,Pasture,Ecosite,Plot,Transect,Distance,High East,Low East,Spp East,High West,Low West,Spp West,MeanHigh,MeanLow,Notes
10/4/2017,20SE,Uplands,2,1,9,20,4,heco,19,5,heco,19.5,4.5,
10/4/2017,20SE,Uplands,2,1,12,28,1,heco,18,0,heco,23,0.5,
10/4/2017,20SE,Uplands,2,1,15,4,1,bogr,34,2,heco,19,1.5,
10/4/2017,20SE,Uplands,2,1,18,26,4,heco,14,2,heco,20,3,
10/4/2017,20SE,Uplands,2,1,21,19,0,heco,15,1,heco,17,0.5,
10/4/2017,20SE,Uplands,2,1,24,31,4,heco,27,4,heco,29,4,
10/4/2017,20SE,Uplands,2,2,3,23,1,heco,23,5,heco,23,3,
10/4/2017,20SE,Uplands,2,2,6,13,1,bogr,17,4,heco,15,2.5,
10/4/2017,20SE,Uplands,2,2,9,48,6,atca,12,2,heco,30,4,
10/4/2017,20SE,Uplands,2,2,12,23,9,heco,30,8,heco,26.5,8.5,
10/4/2017,20SE,Uplands,2,2,15,26,3,heco,18,2,heco,22,2.5,
10/4/2017,20SE,Uplands,2,2,18,39,5,heco,10,1,heco,24.5,3,
10/4/2017,20SE,Uplands,2,2,21,29,1,heco,23,4,heco,26,2.5,
10/4/2017,20SE,Uplands,2,2,24,6,1,cadu,11,1,cadu,8.5,1,
10/4/2017,20SE,Uplands,2,3,3,50,2,heco,30,5,heco,40,3.5,
10/4/2017,20SE,Uplands,2,3,6,25,9,heco,27,13,ciun,26,11,
10/4/2017,20SE,Uplands,2,3,9,39,8,heco,18,1,heco,28.5,4.5,
10/4/2017,20SE,Uplands,2,3,12,23,6,heco,31,7,heco,27,6.5,
10/4/2017,20SE,Uplands,2,3,15,68,8,heco,18,4,heco,43,6,
10/4/2017,20SE,Uplands,2,3,18,35,5,heco,25,5,heco,30,5,
10/4/2017,20SE,Uplands,2,3,21,22,1,heco,28,5,heco,25,3,
10/4/2017,20SE,Uplands,2,3,24,43,6,heco,39,2,heco,41,4,
10/4/2017,20SE,Uplands,2,4,3,26,3,heco,31,2,heco,28.5,2.5,
10/4/2017,20SE,Uplands,2,4,6,38,4,heco,19,2,heco,28.5,3,
10/4/2017,20SE,Uplands,2,4,9,20,1,heco,30,2,heco,25,1.5,
10/4/2017,20SE,Uplands,2,4,12,32,5,heco,31,1,heco,31.5,3,
10/4/2017,20SE,Uplands,2,4,15,22,4,heco,22,2,heco,22,3,
10/4/2017,20SE,Uplands,2,4,18,31,9,heco,32,9,ciun,31.5,9,
10/4/2017,20SE,Uplands,2,4,21,32,7,heco,24,3,heco,28,5,
10/4/2017,20SE,Uplands,2,4,24,10,0,heco,18,4,heco,14,2,
10/4/2017,20SE,Uplands,1,1,3,8,3,heco,12,2,heco,10,2.5,
10/4/2017,20SE,Uplands,1,1,6,26,4,oppo,32,4,heco,29,4,
10/4/2017,20SE,Uplands,1,1,9,18,2,heco,24,2,heco,21,2,
10/4/2017,20SE,Uplands,1,1,12,29,4,heco,22,2,heco,25.5,3,
10/4/2017,20SE,Uplands,1,1,15,12,1,heco,6,1,heco,9,1,
10/4/2017,20SE,Uplands,1,1,18,6,2,cadu,6,2,bogr,6,2,
10/4/2017,20SE,Uplands,1,1,21,10,4,heco,4,1,heco,7,2.5,
10/4/2017,20SE,Uplands,1,1,24,8,2,heco,24,5,heco,16,3.5,
10/4/2017,20SE,Uplands,1,2,3,25,7,heco,8,1,heco,16.5,4,
10/4/2017,20SE,Uplands,1,2,6,18,3,bogr,12,1,heco,15,2,
10/4/2017,20SE,Uplands,1,2,9,3,1,bogr,12,0,heco,7.5,0.5,ant hill
10/4/2017,20SE,Uplands,1,2,12,23,2,heco,15,1,heco,19,1.5,
10/4/2017,20SE,Uplands,1,2,15,6,1,heco,6,1,heco,6,1,
10/4/2017,20SE,Uplands,1,2,18,10,2,heco,20,2,heco,15,2,
10/4/2017,20SE,Uplands,1,2,21,12,4,heco,25,2,heco,18.5,3,
10/4/2017,20SE,Uplands,1,2,24,12,1,bogr,7,3,heco,9.5,2,
10/4/2017,20SE,Uplands,1,3,3,35,4,heco,29,7,heco,32,5.5,
10/4/2017,20SE,Uplands,1,3,6,32,9,heco,21,9,heco,26.5,9,
10/4/2017,20SE,Uplands,1,3,9,28,9,heco,38,5,heco,33,7,
10/4/2017,20SE,Uplands,1,3,12,32,2,heco,31,7,heco,31.5,4.5,
10/4/2017,20SE,Uplands,1,3,15,36,5,heco,40,11,heco,38,8,
10/4/2017,20SE,Uplands,1,3,18,33,5,heco,29,5,spcr,31,5,
10/4/2017,20SE,Uplands,1,3,21,24,1,heco,33,2,heco,28.5,1.5,
10/4/2017,20SE,Uplands,1,3,24,39,7,heco,28,5,heco,33.5,6,
10/4/2017,20SE,Uplands,1,4,3,9,1,heco,19,2,heco,14,1.5,
10/4/2017,20SE,Uplands,1,4,6,24,5,heco,21,5,heco,22.5,5,
10/4/2017,20SE,Uplands,1,4,9,25,3,heco,20,7,heco,22.5,5,
10/4/2017,20SE,Uplands,1,4,12,18,2,heco,22,5,heco,20,3.5,
10/4/2017,20SE,Uplands,1,4,15,18,2,heco,33,5,heco,25.5,3.5,
10/4/2017,20SE,Uplands,1,4,18,22,3,heco,20,3,heco,21,3,
10/4/2017,20SE,Uplands,1,4,21,39,3,heco,35,7,heco,37,5,
10/4/2017,20SE,Uplands,1,4,24,41,7,heco,27,5,heco,34,6,
9/25/2017,17S,Uplands,6,1,3,19,5,heco,38,7,heco,28.5,6,
9/25/2017,17S,Uplands,6,1,6,11,1,heco,36,4,heco,23.5,2.5,
9/25/2017,17S,Uplands,6,1,9,25,5,heco,31,2,heco,28,3.5,
9/25/2017,17S,Uplands,6,1,12,40,5,heco,22,7,heco,31,6,
9/25/2017,17S,Uplands,6,1,15,39,10,heco,40,5,thme,39.5,7.5,
9/25/2017,17S,Uplands,6,1,18,23,3,heco,41,9,heco,32,6,
9/25/2017,17S,Uplands,6,1,21,14,2,heco,19,2,heco,16.5,2,
9/25/2017,17S,Uplands,6,1,24,24,3,heco,32,3,heco,28,3,
9/25/2017,17S,Uplands,6,2,3,18,3,heco,12,1,heco,15,2,
9/25/2017,17S,Uplands,6,2,6,34,11,heco,19,13,pasm,26.5,12,
9/25/2017,17S,Uplands,6,2,9,19,9,heco,27,9,pasm,23,9,
9/25/2017,17S,Uplands,6,2,12,32,3,pasm,31,7,pasm,31.5,5,
9/25/2017,17S,Uplands,6,2,15,14,1,pasm,22,4,pasm,18,2.5,
9/25/2017,17S,Uplands,6,2,18,19,1,bogr,18,2,pasm,18.5,1.5,
9/25/2017,17S,Uplands,6,2,21,14,5,eref,10,1,bogr,12,3,
9/25/2017,17S,Uplands,6,2,24,42,15,atca,19,0,bogr,30.5,7.5,
9/25/2017,17S,Uplands,6,3,3,21,3,bogr,14,2,bogr,17.5,2.5,
9/25/2017,17S,Uplands,6,3,6,20,2,bogr,21,2,pasm,20.5,2,
9/25/2017,17S,Uplands,6,3,9,25,5,heco,21,1,pasm,23,3,
9/25/2017,17S,Uplands,6,3,12,19,5,heco,29,2,heco,24,3.5,
9/25/2017,17S,Uplands,6,3,15,19,0,bogr,15,7,heco,17,3.5,
9/25/2017,17S,Uplands,6,3,18,5,1,bogr,11,2,bogr,8,1.5,
9/25/2017,17S,Uplands,6,3,21,19,3,bogr,16,5,heco,17.5,4,
9/25/2017,17S,Uplands,6,3,24,31,10,heco,33,8,heco,32,9,
9/25/2017,17S,Uplands,6,4,3,12,7,pasm,34,5,pasm,23,6,
9/25/2017,17S,Uplands,6,4,6,16,7,heco,24,2,heco,20,4.5,
9/25/2017,17S,Uplands,6,4,9,34,8,pasm,22,1,ipla,28,4.5,
9/25/2017,17S,Uplands,6,4,12,31,3,pasm,25,3,saib,28,3,
9/25/2017,17S,Uplands,6,4,15,55,38,atca,32,7,pasm,43.5,22.5,
9/25/2017,17S,Uplands,6,4,18,31,9,bogr,15,2,heco,23,5.5,
9/25/2017,17S,Uplands,6,4,21,25,7,pasm,18,3,heco,21.5,5,
9/25/2017,17S,Uplands,6,4,24,34,7,bogr,55,30,atca,44.5,18.5,
9/25/2017,17S,Uplands,5,1,3,31,2,bogr,22,3,pasm,26.5,2.5,
9/25/2017,17S,Uplands,5,1,6,38,5,oppo,20,2,bogr,29,3.5,
9/25/2017,17S,Uplands,5,1,9,15,2,oppo,22,3,arpu,18.5,2.5,
9/25/2017,17S,Uplands,5,1,12,14,2,bogr,16,2,bogr,15,2,
9/25/2017,17S,Uplands,5,1,15,14,1,bogr,34,3,erna,24,2,
9/25/2017,17S,Uplands,5,1,18,20,3,bogr,20,7,gusa,20,5,
9/25/2017,17S,Uplands,5,1,21,25,5,bogr,16,1,bogr,20.5,3,
9/25/2017,17S,Uplands,5,1,24,8,3,bogr,17,1,bogr,12.5,2,
9/25/2017,17S,Uplands,5,2,3,14,4,heco,23,0,heco,18.5,2,
9/25/2017,17S,Uplands,5,2,6,13,3,hevi,14,1,heco,13.5,2,
9/25/2017,17S,Uplands,5,2,9,16,3,eref,23,8,heco,19.5,5.5,
9/25/2017,17S,Uplands,5,2,12,44,6,heco,44,3,pasm,44,4.5,
9/25/2017,17S,Uplands,5,2,15,17,2,heco,28,2,mata,22.5,2,
9/25/2017,17S,Uplands,5,2,18,31,10,eref,33,17,eref,32,13.5,
9/25/2017,17S,Uplands,5,2,21,31,20,heco,24,1,pste,27.5,10.5,
9/25/2017,17S,Uplands,5,2,24,32,5,eref,24,0,heco,28,2.5,
9/25/2017,17S,Uplands,5,3,3,19,1,bogr,8,2,bogr,13.5,1.5,
9/25/2017,17S,Uplands,5,3,6,14,1,bogr,28,1,bogr,21,1,
9/25/2017,17S,Uplands,5,3,9,30,3,arpu,22,1,bogr,26,2,
9/25/2017,17S,Uplands,5,3,12,21,5,arpu,41,1,arpu,31,3,
9/25/2017,17S,Uplands,5,3,15,14,2,bogr,22,3,bogr,18,2.5,
9/25/2017,17S,Uplands,5,3,18,24,3,arpu,36,5,arpu,30,4,
9/25/2017,17S,Uplands,5,3,21,12,5,gusa,9,0,bogr,10.5,2.5,
9/25/2017,17S,Uplands,5,3,24,29,13,gusa,24,1,gusa,26.5,7,
9/25/2017,17S,Uplands,5,4,3,5,1,bogr,22,3,arpu,13.5,2,
9/25/2017,17S,Uplands,5,4,6,22,3,arpu,10,1,bogr,16,2,
9/25/2017,17S,Uplands,5,4,9,10,2,gusa,10,2,gusa,10,2,
9/25/2017,17S,Uplands,5,4,12,6,3,bogr,21,2,bogr,13.5,2.5,
9/25/2017,17S,Uplands,5,4,15,30,2,oppo,15,0,oppo,22.5,1,
9/25/2017,17S,Uplands,5,4,18,3,1,bogr,9,2,bogr,6,1.5,
9/25/2017,17S,Uplands,5,4,21,20,2,bogr,6,1,bogr,13,1.5,
9/25/2017,17S,Uplands,5,4,24,19,2,bogr,26,5,heco,22.5,3.5,
9/25/2017,17S,Salt Flats,4,1,3,24,3,bogr,31,1,bogr,27.5,2,
9/25/2017,17S,Salt Flats,4,1,6,24,1,heco,26,5,oppp,25,3,
9/25/2017,17S,Salt Flats,4,1,9,10,3,bogr,11,2,bogr,10.5,2.5,
9/25/2017,17S,Salt Flats,4,1,12,34,1,pasm,30,2,heco,32,1.5,
9/25/2017,17S,Salt Flats,4,1,15,33,3,heco,25,4,eref,29,3.5,
9/25/2017,17S,Salt Flats,4,1,18,28,2,oppo,24,1,oppo,26,1.5,
9/25/2017,17S,Salt Flats,4,1,21,28,7,heco,21,2,bogr,24.5,4.5,
9/25/2017,17S,Salt Flats,4,1,24,32,4,bogr,26,2,oppo,29,3,
9/25/2017,17S,Salt Flats,4,2,3,28,1,cane,51,10,cane,39.5,5.5,
9/25/2017,17S,Salt Flats,4,2,6,24,2,pasm,50,10,pasm,37,6,
9/25/2017,17S,Salt Flats,4,2,9,22,5,cica,26,3,disp,24,4,
9/25/2017,17S,Salt Flats,4,2,12,38,10,cane,21,18,cane,29.5,14,
9/25/2017,17S,Salt Flats,4,2,15,42,12,cane,22,2,cane,32,7,
9/25/2017,17S,Salt Flats,4,2,18,44,19,cane,38,11,cane,41,15,
9/25/2017,17S,Salt Flats,4,2,21,26,8,cane,33,9,cane,29.5,8.5,
9/25/2017,17S,Salt Flats,4,2,24,19,4,pasm,23,7,cane,21,5.5,
9/25/2017,17S,Salt Flats,4,3,3,16,2,spai,14,1,spai,15,1.5,
9/25/2017,17S,Salt Flats,4,3,6,21,3,disp,34,6,pasm,27.5,4.5,
9/25/2017,17S,Salt Flats,4,3,9,19,5,disp,17,8,pasm,18,6.5,
9/25/2017,17S,Salt Flats,4,3,12,23,2,pasm,37,4,spai,30,3,
9/25/2017,17S,Salt Flats,4,3,15,19,2,disp,20,3,pasm,19.5,2.5,
9/25/2017,17S,Salt Flats,4,3,18,15,6,pasm,27,5,pasm,21,5.5,
9/25/2017,17S,Salt Flats,4,3,21,32,5,pasm,31,7,pasm,31.5,6,
9/25/2017,17S,Salt Flats,4,3,24,28,9,pasm,31,10,pasm,29.5,9.5,
9/25/2017,17S,Salt Flats,4,4,3,36,7,pasm,39,8,pasm,37.5,7.5,
9/25/2017,17S,Salt Flats,4,4,6,40,8,spai,4,10,pasm,22,9,
9/25/2017,17S,Salt Flats,4,4,9,16,2,pasm,30,6,pasm,23,4,
9/25/2017,17S,Salt Flats,4,4,12,26,9,pasm,20,4,spai,23,6.5,
9/25/2017,17S,Salt Flats,4,4,15,28,3,pasm,23,6,spai,25.5,4.5,
9/25/2017,17S,Salt Flats,4,4,18,22,5,pasm,25,7,disp,23.5,6,
9/25/2017,17S,Salt Flats,4,4,21,24,3,pasm,40,3,spai,32,3,
9/25/2017,17S,Salt Flats,4,4,24,25,3,pasm,22,3,disp,23.5,3,
9/25/2017,17S,Salt Flats,3,1,3,31,1,bogr,28,2,bogr,29.5,1.5,
9/25/2017,17S,Salt Flats,3,1,6,10,2,bogr,42,2,bogr,26,2,
9/25/2017,17S,Salt Flats,3,1,9,13,3,eref,20,1,bogr,16.5,2,
9/25/2017,17S,Salt Flats,3,1,12,28,1,oppo,30,2,pasm,29,1.5,
9/25/2017,17S,Salt Flats,3,1,15,29,5,pasm,24,5,oppo,26.5,5,
9/25/2017,17S,Salt Flats,3,1,18,22,3,pasm,25,1,pasm,23.5,2,
9/25/2017,17S,Salt Flats,3,1,21,23,1,pasm,34,3,pasm,28.5,2,
9/25/2017,17S,Salt Flats,3,1,24,17,1,pasm,24,5,pasm,20.5,3,
9/25/2017,17S,Salt Flats,3,2,3,15,5,spai,8,0,bare,11.5,2.5,
9/25/2017,17S,Salt Flats,3,2,6,13,2,gusa,1,1,bogr,7,1.5,
9/25/2017,17S,Salt Flats,3,2,9,20,1,bogr,20,2,bogr,20,1.5,
9/25/2017,17S,Salt Flats,3,2,12,18,3,pasm,24,1,pasm,21,2,
9/25/2017,17S,Salt Flats,3,2,15,26,8,pasm,38,12,spai,32,10,
9/25/2017,17S,Salt Flats,3,2,18,38,9,pasm,33,10,spai,35.5,9.5,
9/25/2017,17S,Salt Flats,3,2,21,10,1,juba,2,1,juba,6,1,
9/25/2017,17S,Salt Flats,3,2,24,50,3,spai,24,5,spai,37,4,
9/25/2017,17S,Salt Flats,3,3,3,41,2,heco,24,2,heco,32.5,2,
9/25/2017,17S,Salt Flats,3,3,6,20,2,bogr,12,2,bogr,16,2,
9/25/2017,17S,Salt Flats,3,3,9,21,1,heco,4,0,bogr,12.5,0.5,
9/25/2017,17S,Salt Flats,3,3,12,20,5,oppo,18,2,disp,19,3.5,
9/25/2017,17S,Salt Flats,3,3,15,20,2,pasm,21,1,disp,20.5,1.5,
9/25/2017,17S,Salt Flats,3,3,18,21,8,disp,17,7,spai,19,7.5,
9/25/2017,17S,Salt Flats,3,3,21,22,3,disp,22,5,spai,22,4,
9/25/2017,17S,Salt Flats,3,3,24,11,2,disp,19,4,bogr,15,3,
9/25/2017,17S,Salt Flats,3,4,3,21,5,bogr,52,4,spai,36.5,4.5,
9/25/2017,17S,Salt Flats,3,4,6,50,7,soar,36,2,bogr,43,4.5,
9/25/2017,17S,Salt Flats,3,4,9,26,3,bogr,32,6,cane,29,4.5,
9/25/2017,17S,Salt Flats,3,4,12,42,7,pasm,44,5,spai,43,6,
9/25/2017,17S,Salt Flats,3,4,15,23,3,pasm,38,9,cane,30.5,6,
9/25/2017,17S,Salt Flats,3,4,18,41,6,pasm,34,10,cane,37.5,8,
9/25/2017,17S,Salt Flats,3,4,21,31,21,pasm,41,10,cane,36,15.5,
9/25/2017,17S,Salt Flats,3,4,24,32,11,pasm,22,7,spai,27,9,
9/25/2017,17S,Uplands,2,1,3,31,1,bogr,18,1,bogr,24.5,1,
9/25/2017,17S,Uplands,2,1,6,22,3,bogr,24,2,bogr,23,2.5,
9/25/2017,17S,Uplands,2,1,9,12,1,bogr,6,1,bogr,9,1,
9/25/2017,17S,Uplands,2,1,12,3,1,bogr,4,0,bogr,3.5,0.5,
9/25/2017,17S,Uplands,2,1,15,16,1,bogr,36,3,bogr,26,2,
9/25/2017,17S,Uplands,2,1,18,4,1,bogr,32,0,bogr,18,0.5,
9/25/2017,17S,Uplands,2,1,21,9,2,bogr,14,0,bogr,11.5,1,
9/25/2017,17S,Uplands,2,1,24,16,1,bogr,8,2,bogr,12,1.5,
9/25/2017,17S,Uplands,2,2,3,6,1,bogr,13,3,eref,9.5,2,
9/25/2017,17S,Uplands,2,2,6,15,2,oppo,4,0,bogr,9.5,1,
9/25/2017,17S,Uplands,2,2,9,15,1,bogr,10,2,bogr,12.5,1.5,
9/25/2017,17S,Uplands,2,2,12,12,1,arpu,4,1,bogr,8,1,
9/25/2017,17S,Uplands,2,2,15,34,1,heco,6,1,bogr,20,1,
9/25/2017,17S,Uplands,2,2,18,24,2,eref,5,1,bogr,14.5,1.5,
9/25/2017,17S,Uplands,2,2,21,22,4,oppo,13,1,bogr,17.5,2.5,
9/25/2017,17S,Uplands,2,2,24,18,2,bogr,19,2,bogr,18.5,2,
9/25/2017,17S,Uplands,2,3,3,23,1,bogr,6,1,bogr,14.5,1,
9/25/2017,17S,Uplands,2,3,6,20,1,bogr,8,1,bogr,14,1,
9/25/2017,17S,Uplands,2,3,9,9,1,bogr,19,1,oppo,14,1,
9/25/2017,17S,Uplands,2,3,12,15,1,bogr,13,1,bogr,14,1,
9/25/2017,17S,Uplands,2,3,15,3,1,bogr,23,1,bogr,13,1,
9/25/2017,17S,Uplands,2,3,18,4,1,bogr,4,1,bogr,4,1,
9/25/2017,17S,Uplands,2,3,21,14,1,bogr,6,1,bogr,10,1,
9/25/2017,17S,Uplands,2,3,24,8,1,bogr,29,1,bogr,18.5,1,
9/25/2017,17S,Uplands,2,4,3,28,2,bogr,24,1,bogr,26,1.5,
9/25/2017,17S,Uplands,2,4,6,36,4,oppo,36,2,bogr,36,3,
9/25/2017,17S,Uplands,2,4,9,30,2,oppo,28,6,oppo,29,4,
9/25/2017,17S,Uplands,2,4,12,22,1,bogr,29,3,bogr,25.5,2,
9/25/2017,17S,Uplands,2,4,15,25,0,bogr,24,0,bogr,24.5,0,
9/25/2017,17S,Uplands,2,4,18,14,1,bogr,23,2,pasm,18.5,1.5,
9/25/2017,17S,Uplands,2,4,21,12,1,bogr,27,5,bogr,19.5,3,
9/25/2017,17S,Uplands,2,4,24,12,1,bogr,28,3,bogr,20,2,
9/25/2017,17S,Uplands,1,1,3,14,1,bogr,14,1,eref,14,1,
9/25/2017,17S,Uplands,1,1,6,14,1,bogr,14,1,bogr,14,1,
9/25/2017,17S,Uplands,1,1,9,16,1,bogr,34,3,bogr,25,2,
9/25/2017,17S,Uplands,1,1,12,40,4,pasm,28,1,bogr,34,2.5,
9/25/2017,17S,Uplands,1,1,15,38,2,bogr,34,1,oppo,36,1.5,
9/25/2017,17S,Uplands,1,1,18,29,2,bogr,25,3,bogr,27,2.5,
9/25/2017,17S,Uplands,1,1,21,13,1,bogr,15,1,bogr,14,1,
9/25/2017,17S,Uplands,1,1,24,14,3,oppo,39,2,bogr,26.5,2.5,
9/25/2017,17S,Uplands,1,2,3,10,1,bogr,6,1,bogr,8,1,
9/25/2017,17S,Uplands,1,2,6,14,1,arpu,6,1,bogr,10,1,
9/25/2017,17S,Uplands,1,2,9,20,0,pste,10,2,eref,15,1,
9/25/2017,17S,Uplands,1,2,12,12,1,eref,24,1,bogr,18,1,
9/25/2017,17S,Uplands,1,2,15,7,1,bogr,10,1,bogr,8.5,1,
9/25/2017,17S,Uplands,1,2,18,21,1,bogr,20,1,pasm,20.5,1,
9/25/2017,17S,Uplands,1,2,21,22,1,pasm,4,0,pasm,13,0.5,
9/25/2017,17S,Uplands,1,2,24,29,1,arpu,16,1,bogr,22.5,1,
9/25/2017,17S,Uplands,1,3,3,18,1,bogr,29,1,bogr,23.5,1,
9/25/2017,17S,Uplands,1,3,6,20,2,bogr,27,2,bogr,23.5,2,
9/25/2017,17S,Uplands,1,3,9,32,0,spcr,10,0,bare,21,0,ant hill
9/25/2017,17S,Uplands,1,3,12,24,1,bogr,3,1,bogr,13.5,1,
9/25/2017,17S,Uplands,1,3,15,4,1,bogr,4,1,bogr,4,1,
9/25/2017,17S,Uplands,1,3,18,31,2,bogr,18,3,bogr,24.5,2.5,
9/25/2017,17S,Uplands,1,3,21,19,1,bogr,14,2,bogr,16.5,1.5,
9/25/2017,17S,Uplands,1,3,24,26,1,bogr,31,2,bogr,28.5,1.5,
9/25/2017,17S,Uplands,1,4,3,28,1,bogr,16,3,heco,22,2,
9/25/2017,17S,Uplands,1,4,6,19,1,heco,26,5,heco,22.5,3,
9/25/2017,17S,Uplands,1,4,9,16,1,heco,21,4,heco,18.5,2.5,
9/25/2017,17S,Uplands,1,4,12,19,1,bogr,16,1,bogr,17.5,1,
9/25/2017,17S,Uplands,1,4,15,23,2,bogr,24,2,bogr,23.5,2,
9/25/2017,17S,Uplands,1,4,18,29,1,pasm,19,2,oppo,24,1.5,
9/25/2017,17S,Uplands,1,4,21,30,2,eref,30,2,bogr,30,2,
9/25/2017,17S,Uplands,1,4,24,14,1,bogr,16,1,bogr,15,1,
10/5/2017,7NW,Salt Flats,6,1,3,19,4,pasm,14,3,bogr,16.5,3.5,
10/5/2017,7NW,Salt Flats,6,1,6,20,3,pasm,31,8,pasm,25.5,5.5,
10/5/2017,7NW,Salt Flats,6,1,9,31,5,pasm,16,2,pasm,23.5,3.5,
10/5/2017,7NW,Salt Flats,6,1,12,21,5,pasm,18,2,bogr,19.5,3.5,
10/5/2017,7NW,Salt Flats,6,1,15,20,2,pasm,28,3,pasm,24,2.5,
10/5/2017,7NW,Salt Flats,6,1,18,18,5,pasm,20,4,bogr,19,4.5,
10/5/2017,7NW,Salt Flats,6,1,21,13,8,pasm,21,2,pasm,17,5,
10/5/2017,7NW,Salt Flats,6,1,24,15,2,bogr,16,2,arpu,15.5,2,
10/5/2017,7NW,Salt Flats,6,2,3,31,10,arfr,27,5,pasm,29,7.5,
10/5/2017,7NW,Salt Flats,6,2,6,24,10,pasm,34,10,arfr,29,10,
10/5/2017,7NW,Salt Flats,6,2,9,34,20,arfr,25,7,pasm,29.5,13.5,
10/5/2017,7NW,Salt Flats,6,2,12,19,5,pasm,24,3,pasm,21.5,4,
10/5/2017,7NW,Salt Flats,6,2,15,15,8,arfr,24,7,pasm,19.5,7.5,
10/5/2017,7NW,Salt Flats,6,2,18,24,5,pasm,17,2,pasm,20.5,3.5,
10/5/2017,7NW,Salt Flats,6,2,21,26,10,pasm,49,2,arfr,37.5,6,
10/5/2017,7NW,Salt Flats,6,2,24,23,7,pasm,25,5,pasm,24,6,
10/5/2017,7NW,Salt Flats,6,3,3,14,4,pasm,16,2,bogr,15,3,
10/5/2017,7NW,Salt Flats,6,3,6,18,2,bogr,9,2,bogr,13.5,2,
10/5/2017,7NW,Salt Flats,6,3,9,22,5,pasm,14,2,bogr,18,3.5,
10/5/2017,7NW,Salt Flats,6,3,12,3,1,bogr,4,2,bogr,3.5,1.5,
10/5/2017,7NW,Salt Flats,6,3,15,19,2,bogr,13,2,bogr,16,2,
10/5/2017,7NW,Salt Flats,6,3,18,17,3,bogr,9,1,bogr,13,2,
10/5/2017,7NW,Salt Flats,6,3,21,9,5,bogr,13,3,bogr,11,4,
10/5/2017,7NW,Salt Flats,6,3,24,14,2,bogr,12,1,bogr,13,1.5,
10/5/2017,7NW,Salt Flats,6,4,3,21,7,pasm,23,5,pasm,22,6,
10/5/2017,7NW,Salt Flats,6,4,6,20,10,arfr,22,5,pasm,21,7.5,
10/5/2017,7NW,Salt Flats,6,4,9,18,7,pasm,24,2,arfr,21,4.5,
10/5/2017,7NW,Salt Flats,6,4,12,19,7,pasm,17,2,spai,18,4.5,
10/5/2017,7NW,Salt Flats,6,4,15,28,10,pasm,23,7,spai,25.5,8.5,
10/5/2017,7NW,Salt Flats,6,4,18,22,13,pasm,25,2,spai,23.5,7.5,
10/5/2017,7NW,Salt Flats,6,4,21,21,5,pasm,28,3,spai,24.5,4,
10/5/2017,7NW,Salt Flats,6,4,24,51,8,pasm,29,4,pasm,40,6,
10/5/2017,7NW,Salt Flats,5,1,3,21,2,pasm,28,1,pasm,24.5,1.5,
10/5/2017,7NW,Salt Flats,5,1,6,48,22,atca,27,2,bogr,37.5,12,
10/5/2017,7NW,Salt Flats,5,1,9,29,3,pasm,49,35,atca,39,19,
10/5/2017,7NW,Salt Flats,5,1,12,22,7,pasm,27,4,pasm,24.5,5.5,
10/5/2017,7NW,Salt Flats,5,1,15,18,7,oppo,34,2,oppo,26,4.5,
10/5/2017,7NW,Salt Flats,5,1,18,17,2,pasm,26,10,pasm,21.5,6,
10/5/2017,7NW,Salt Flats,5,1,21,20,3,eref,20,2,pasm,20,2.5,
10/5/2017,7NW,Salt Flats,5,1,24,25,4,pasm,25,5,pasm,25,4.5,
10/5/2017,7NW,Salt Flats,5,2,3,25,1,pasm,22,4,pasm,23.5,2.5,
10/5/2017,7NW,Salt Flats,5,2,6,18,5,pasm,27,4,pasm,22.5,4.5,
10/5/2017,7NW,Salt Flats,5,2,9,30,11,pasm,30,10,pasm,30,10.5,
10/5/2017,7NW,Salt Flats,5,2,12,17,5,pasm,25,2,pasm,21,3.5,
10/5/2017,7NW,Salt Flats,5,2,15,23,5,pasm,25,9,pasm,24,7,
10/5/2017,7NW,Salt Flats,5,2,18,4,2,disp,13,2,disp,8.5,2,
10/5/2017,7NW,Salt Flats,5,2,21,10,4,disp,7,0,disp,8.5,2,
10/5/2017,7NW,Salt Flats,5,2,24,33,5,pasm,13,2,disp,23,3.5,
10/5/2017,7NW,Salt Flats,5,3,3,7,1,bogr,21,3,pasm,14,2,
10/5/2017,7NW,Salt Flats,5,3,6,5,0,bogr,16,1,bogr,10.5,0.5,
10/5/2017,7NW,Salt Flats,5,3,9,31,5,pasm,37,2,buda,34,3.5,
10/5/2017,7NW,Salt Flats,5,3,12,30,2,bogr,17,3,bogr,23.5,2.5,
10/5/2017,7NW,Salt Flats,5,3,15,29,2,pasm,27,3,pasm,28,2.5,
10/5/2017,7NW,Salt Flats,5,3,18,36,4,pasm,29,3,bogr,32.5,3.5,
10/5/2017,7NW,Salt Flats,5,3,21,21,3,bogr,17,3,bogr,19,3,
10/5/2017,7NW,Salt Flats,5,3,24,20,3,bogr,39,5,atca,29.5,4,
10/5/2017,7NW,Salt Flats,5,4,3,14,1,bogr,13,2,bogr,13.5,1.5,
10/5/2017,7NW,Salt Flats,5,4,6,18,4,oppo,5,3,disp,11.5,3.5,
10/5/2017,7NW,Salt Flats,5,4,9,6,2,bogr,18,3,bogr,12,2.5,
10/5/2017,7NW,Salt Flats,5,4,12,21,2,bogr,10,1,bogr,15.5,1.5,
10/5/2017,7NW,Salt Flats,5,4,15,65,45,atca,10,1,buda,37.5,23,
