date,Pasture,NDVI,Year,Source
2004-01-16,11S,0.1378121568924049,2004,LMF
2004-01-17,11S,0.13746473237522774,2004,LMF
2004-01-18,11S,0.13709565847549868,2004,LMF
2004-01-19,11S,0.1367048056644726,2004,LMF
2004-01-20,11S,0.13629204441340437,2004,LMF
2004-01-21,11S,0.13585724519354875,2004,LMF
2004-01-22,11S,0.13540027847616065,2004,LMF
2004-01-23,11S,0.1349210147324949,2004,LMF
2004-01-24,11S,0.13441932443380636,2004,LMF
2004-01-25,11S,0.13389507805134984,2004,LMF
2004-01-26,11S,0.13334814605638023,2004,LMF
2004-01-27,11S,0.13277839892015234,2004,LMF
2004-01-28,11S,0.13218570711392105,2004,LMF
2004-01-29,11S,0.1315699411089412,2004,LMF
2004-01-30,11S,0.13093097137647453,2004,LMF
2004-01-31,11S,0.12998234915785004,2004,LMF
2004-02-01,11S,0.12902450763196865,2004,LMF
2004-02-02,11S,0.12806698249553425,2004,LMF
2004-02-03,11S,0.1271040599813463,2004,LMF
2004-02-04,11S,0.12614827836648362,2004,LMF
2004-02-05,11S,0.12520622732562503,2004,LMF
2004-02-06,11S,0.12427928471370844,2004,LMF
2004-02-07,11S,0.12337129531934402,2004,LMF
2004-02-08,11S,0.12248725362645536,2004,LMF
2004-02-09,11S,0.12163369505314314,2004,LMF
2004-02-10,11S,0.1207995915135309,2004,LMF
2004-02-11,11S,0.11998628151907122,2004,LMF
2004-02-12,11S,0.11919501061741114,2004,LMF
2004-02-13,11S,0.11842660542900718,2004,LMF
2004-02-14,11S,0.1176851204699675,2004,LMF
2004-02-15,11S,0.11696968159175675,2004,LMF
2004-02-16,11S,0.11628265792818726,2004,LMF
2004-02-17,11S,0.11562099859051989,2004,LMF
2004-02-18,11S,0.11498528415526343,2004,LMF
2004-02-19,11S,0.11437986767493986,2004,LMF
2004-02-20,11S,0.11378190914854351,2004,LMF
2004-02-21,11S,0.11319516350998864,2004,LMF
2004-02-22,11S,0.11262051955941073,2004,LMF
2004-02-23,11S,0.11206070942221127,2004,LMF
2004-02-24,11S,0.11152434267236375,2004,LMF
2004-02-25,11S,0.11101966290118695,2004,LMF
2004-02-26,11S,0.1105408187405747,2004,LMF
2004-02-27,11S,0.11009454468824321,2004,LMF
2004-02-28,11S,0.10968758878137642,2004,LMF
2004-02-29,11S,0.10932697218556543,2004,LMF
2004-03-01,11S,0.10901563344875703,2004,LMF
2004-03-02,11S,0.10875793872502607,2004,LMF
2004-03-03,11S,0.10856436943028362,2004,LMF
2004-03-04,11S,0.10843149227846606,2004,LMF
2004-03-05,11S,0.1083554975797267,2004,LMF
2004-03-06,11S,0.10832540690019239,2004,LMF
2004-03-07,11S,0.10834687018447645,2004,LMF
2004-03-08,11S,0.10842459187577039,2004,LMF
2004-03-09,11S,0.1085634032939486,2004,LMF
2004-03-10,11S,0.10876685117285533,2004,LMF
2004-03-11,11S,0.10903653146041116,2004,LMF
2004-03-12,11S,0.1093742555581256,2004,LMF
2004-03-13,11S,0.10977438155103822,2004,LMF
2004-03-14,11S,0.1101903639882115,2004,LMF
2004-03-15,11S,0.11060078318636232,2004,LMF
2004-03-16,11S,0.11099515222708477,2004,LMF
2004-03-17,11S,0.11137295966213104,2004,LMF
2004-03-18,11S,0.11172465288708065,2004,LMF
2004-03-19,11S,0.11204338195155124,2004,LMF
2004-03-20,11S,0.11233106512477814,2004,LMF
2004-03-21,11S,0.11259329840050616,2004,LMF
2004-03-22,11S,0.11283376777715658,2004,LMF
2004-03-23,11S,0.11305715166675065,2004,LMF
2004-03-24,11S,0.11325386360769343,2004,LMF
2004-03-25,11S,0.11344215346453249,2004,LMF
2004-03-26,11S,0.1136385201230594,2004,LMF
2004-03-27,11S,0.11386276246768161,2004,LMF
2004-03-28,11S,0.11412834139306216,2004,LMF
2004-03-29,11S,0.11445268877440563,2004,LMF
2004-03-30,11S,0.11485848096048798,2004,LMF
2004-03-31,11S,0.11534277101252983,2004,LMF
2004-04-01,11S,0.11589774751940801,2004,LMF
2004-04-02,11S,0.11651475918930261,2004,LMF
2004-04-03,11S,0.11718436633382213,2004,LMF
2004-04-04,11S,0.11790058503402759,2004,LMF
2004-04-05,11S,0.11867517846001543,2004,LMF
2004-04-06,11S,0.11949836252609841,2004,LMF
2004-04-07,11S,0.12036109592526305,2004,LMF
2004-04-08,11S,0.12123823968017734,2004,LMF
2004-04-09,11S,0.12211279707893094,2004,LMF
2004-04-10,11S,0.1229616508058536,2004,LMF
2004-04-11,11S,0.12378151349178686,2004,LMF
2004-04-12,11S,0.1245745426533972,2004,LMF
2004-04-13,11S,0.1253378165312145,2004,LMF
2004-04-14,11S,0.12607726750445608,2004,LMF
2004-04-15,11S,0.12680228846677663,2004,LMF
2004-04-16,11S,0.127532309145514,2004,LMF
2004-04-17,11S,0.12827350137194238,2004,LMF
2004-04-18,11S,0.1290312861629763,2004,LMF
2004-04-19,11S,0.12983259089469756,2004,LMF
2004-04-20,11S,0.1306902905038648,2004,LMF
2004-04-21,11S,0.13161083692181744,2004,LMF
2004-04-22,11S,0.1326108439622906,2004,LMF
2004-04-23,11S,0.13370319523689694,2004,LMF
2004-04-24,11S,0.13489714806859746,2004,LMF
2004-04-25,11S,0.13620223369879367,2004,LMF
2004-04-26,11S,0.13760693922632464,2004,LMF
2004-04-27,11S,0.1391125613007927,2004,LMF
2004-04-28,11S,0.14069974271408373,2004,LMF
2004-04-29,11S,0.14236228154066283,2004,LMF
2004-04-30,11S,0.1440982009735378,2004,LMF
2004-05-01,11S,0.14591252773100105,2004,LMF
2004-05-02,11S,0.1478046305941743,2004,LMF
2004-05-03,11S,0.149774648398369,2004,LMF
2004-05-04,11S,0.15182420816075545,2004,LMF
2004-05-05,11S,0.15394435771416276,2004,LMF
2004-05-06,11S,0.15612606656687006,2004,LMF
2004-05-07,11S,0.15835496395336018,2004,LMF
2004-05-08,11S,0.160620420464039,2004,LMF
2004-05-09,11S,0.1629139121379934,2004,LMF
2004-05-10,11S,0.1651919656383547,2004,LMF
2004-05-11,11S,0.1674417320842197,2004,LMF
2004-05-12,11S,0.16964528620352762,2004,LMF
2004-05-13,11S,0.17179009740465978,2004,LMF
2004-05-14,11S,0.1738650266912883,2004,LMF
2004-05-15,11S,0.1758601772899592,2004,LMF
2004-05-16,11S,0.17777812635864593,2004,LMF
2004-05-17,11S,0.179635442687209,2004,LMF
2004-05-18,11S,0.18142900925713915,2004,LMF
2004-05-19,11S,0.1831381471567316,2004,LMF
2004-05-20,11S,0.1847563311074022,2004,LMF
2004-05-21,11S,0.18628164087110669,2004,LMF
2004-05-22,11S,0.18773261430234808,2004,LMF
2004-05-23,11S,0.18911687568185206,2004,LMF
2004-05-24,11S,0.1904256048016071,2004,LMF
2004-05-25,11S,0.19165941203027853,2004,LMF
2004-05-26,11S,0.19281500546000552,2004,LMF
2004-05-27,11S,0.19390262038777706,2004,LMF
2004-05-28,11S,0.1949200683234756,2004,LMF
2004-05-29,11S,0.19586005992899727,2004,LMF
2004-05-30,11S,0.1967342186872364,2004,LMF
2004-05-31,11S,0.1975598130743413,2004,LMF
2004-06-01,11S,0.19834550658321923,2004,LMF
2004-06-02,11S,0.19912334781792163,2004,LMF
2004-06-03,11S,0.19993656986133979,2004,LMF
2004-06-04,11S,0.20080102530064572,2004,LMF
2004-06-05,11S,0.20172650283340265,2004,LMF
2004-06-06,11S,0.20274314207042166,2004,LMF
2004-06-07,11S,0.20386454169565585,2004,LMF
2004-06-08,11S,0.20511105192645032,2004,LMF
2004-06-09,11S,0.20649106863928854,2004,LMF
2004-06-10,11S,0.20802432709250795,2004,LMF
2004-06-11,11S,0.20971544502696549,2004,LMF
2004-06-12,11S,0.21157462816106737,2004,LMF
2004-06-13,11S,0.21358696461636667,2004,LMF
2004-06-14,11S,0.21572942761382574,2004,LMF
2004-06-15,11S,0.21797768888885538,2004,LMF
2004-06-16,11S,0.22031960012007173,2004,LMF
2004-06-17,11S,0.2227294055707462,2004,LMF
2004-06-18,11S,0.22518465862033435,2004,LMF
2004-06-19,11S,0.2276685200612057,2004,LMF
2004-06-20,11S,0.2301636383036815,2004,LMF
2004-06-21,11S,0.23264744587044348,2004,LMF
2004-06-22,11S,0.23510771075088868,2004,LMF
2004-06-23,11S,0.23752391225217445,2004,LMF
2004-06-24,11S,0.23990913450042642,2004,LMF
2004-06-25,11S,0.2422560518441266,2004,LMF
2004-06-26,11S,0.24460034388535692,2004,LMF
2004-06-27,11S,0.24694981200765576,2004,LMF
2004-06-28,11S,0.24930363512518225,2004,LMF
2004-06-29,11S,0.25165704377818543,2004,LMF
2004-06-30,11S,0.2540106196503986,2004,LMF
2004-07-01,11S,0.2563545535037413,2004,LMF
2004-07-02,11S,0.2586609335204455,2004,LMF
2004-07-03,11S,0.26089537796698414,2004,LMF
2004-07-04,11S,0.2630269848008589,2004,LMF
2004-07-05,11S,0.26501925996631004,2004,LMF
2004-07-06,11S,0.26683261741845965,2004,LMF
2004-07-07,11S,0.2684145685615413,2004,LMF
2004-07-08,11S,0.26975797357365966,2004,LMF
2004-07-09,11S,0.2708349616716735,2004,LMF
2004-07-10,11S,0.2716507891050534,2004,LMF
2004-07-11,11S,0.2721790754775152,2004,LMF
2004-07-12,11S,0.2724260150290812,2004,LMF
2004-07-13,11S,0.27238718394288175,2004,LMF
2004-07-14,11S,0.2720575607642027,2004,LMF
2004-07-15,11S,0.27143161017679773,2004,LMF
2004-07-16,11S,0.27049767470143754,2004,LMF
2004-07-17,11S,0.2693007366780417,2004,LMF
2004-07-18,11S,0.26786816029200267,2004,LMF
2004-07-19,11S,0.2662365028213946,2004,LMF
2004-07-20,11S,0.26442337582936665,2004,LMF
2004-07-21,11S,0.262468389795376,2004,LMF
2004-07-22,11S,0.2603956391733,2004,LMF
2004-07-23,11S,0.2582326597678594,2004,LMF
2004-07-24,11S,0.25600758303362053,2004,LMF
2004-07-25,11S,0.2537309685503356,2004,LMF
2004-07-26,11S,0.2514340695323905,2004,LMF
2004-07-27,11S,0.24914545669588242,2004,LMF
2004-07-28,11S,0.24689723815535564,2004,LMF
2004-07-29,11S,0.24469870141331582,2004,LMF
2004-07-30,11S,0.24257911344255098,2004,LMF
2004-07-31,11S,0.2405324645400911,2004,LMF
2004-08-01,11S,0.23853418835702458,2004,LMF
2004-08-02,11S,0.23658289543082217,2004,LMF
2004-08-03,11S,0.23467316746158345,2004,LMF
2004-08-04,11S,0.23280861542078504,2004,LMF
2004-08-05,11S,0.23098082481819704,2004,LMF
2004-08-06,11S,0.22920331368110597,2004,LMF
2004-08-07,11S,0.22749350189188744,2004,LMF
2004-08-08,11S,0.22584026318181794,2004,LMF
2004-08-09,11S,0.22425585503824247,2004,LMF
2004-08-10,11S,0.2227401300091956,2004,LMF
2004-08-11,11S,0.2212901619514358,2004,LMF
2004-08-12,11S,0.21990614545486584,2004,LMF
2004-08-13,11S,0.21861091737731758,2004,LMF
2004-08-14,11S,0.21741380263580184,2004,LMF
2004-08-15,11S,0.2163278787924168,2004,LMF
2004-08-16,11S,0.21535822038621258,2004,LMF
2004-08-17,11S,0.21452606461365367,2004,LMF
2004-08-18,11S,0.21383635349653723,2004,LMF
2004-08-19,11S,0.21330558684425135,2004,LMF
2004-08-20,11S,0.21292840779849279,2004,LMF
2004-08-21,11S,0.21271585262083662,2004,LMF
2004-08-22,11S,0.2126637530808309,2004,LMF
2004-08-23,11S,0.21276568208537905,2004,LMF
2004-08-24,11S,0.21298400685374486,2004,LMF
2004-08-25,11S,0.2133084643772503,2004,LMF
2004-08-26,11S,0.2137426417102886,2004,LMF
2004-08-27,11S,0.2142632449332489,2004,LMF
2004-08-28,11S,0.21484638249951626,2004,LMF
2004-08-29,11S,0.21547892171941185,2004,LMF
2004-08-30,11S,0.21614638940014738,2004,LMF
2004-08-31,11S,0.21683596124867807,2004,LMF
2004-09-01,11S,0.21753249460346236,2004,LMF
2004-09-02,11S,0.21822945023772644,2004,LMF
2004-09-03,11S,0.2189193139579022,2004,LMF
2004-09-04,11S,0.21960559560735277,2004,LMF
2004-09-05,11S,0.22027749204336203,2004,LMF
2004-09-06,11S,0.22095305945282398,2004,LMF
2004-09-07,11S,0.22159963123264265,2004,LMF
2004-09-08,11S,0.2222388697220068,2004,LMF
2004-09-09,11S,0.22284930299100505,2004,LMF
2004-09-10,11S,0.2234471455428214,2004,LMF
2004-09-11,11S,0.22402506762181879,2004,LMF
2004-09-12,11S,0.2245583994531992,2004,LMF
2004-09-13,11S,0.22506028997439625,2004,LMF
2004-09-14,11S,0.22551854532759222,2004,LMF
2004-09-15,11S,0.22594659872905928,2004,LMF
2004-09-16,11S,0.22631599436159763,2004,LMF
2004-09-17,11S,0.22663308980093053,2004,LMF
2004-09-18,11S,0.2268647560906577,2004,LMF
2004-09-19,11S,0.2270156580784018,2004,LMF
2004-09-20,11S,0.22707841005468127,2004,LMF
2004-09-21,11S,0.2270479285607764,2004,LMF
2004-09-22,11S,0.22694021208201912,2004,LMF
2004-09-23,11S,0.2267590323041763,2004,LMF
2004-09-24,11S,0.22650496959231445,2004,LMF
2004-09-25,11S,0.22616984887678743,2004,LMF
2004-09-26,11S,0.2257776414384552,2004,LMF
2004-09-27,11S,0.22533002692855236,2004,LMF
2004-09-28,11S,0.22484860250120078,2004,LMF
2004-09-29,11S,0.2243233956276828,2004,LMF
2004-09-30,11S,0.22376088217090093,2004,LMF
2004-10-01,11S,0.223156144538012,2004,LMF
2004-10-02,11S,0.2224834202948392,2004,LMF
2004-10-03,11S,0.22175921862521147,2004,LMF
2004-10-04,11S,0.22097239666012713,2004,LMF
2004-10-05,11S,0.22012344577891235,2004,LMF
2004-10-06,11S,0.21920291809565864,2004,LMF
2004-10-07,11S,0.21820215253806957,2004,LMF
2004-10-08,11S,0.21710089741105967,2004,LMF
2004-10-09,11S,0.21590859520843675,2004,LMF
2004-10-10,11S,0.21462705932853685,2004,LMF
2004-10-11,11S,0.21324947077990708,2004,LMF
2004-10-12,11S,0.211786351868311,2004,LMF
2004-10-13,11S,0.2102112369476239,2004,LMF
2004-10-14,11S,0.2085420423954799,2004,LMF
2004-10-15,11S,0.20677079601165255,2004,LMF
2004-10-16,11S,0.20490622947732007,2004,LMF
2004-10-17,11S,0.20294934990860325,2004,LMF
2004-10-18,11S,0.2009201897565919,2004,LMF
2004-10-19,11S,0.1988297206114768,2004,LMF
2004-10-20,11S,0.19668504637801318,2004,LMF
2004-10-21,11S,0.1945087302565324,2004,LMF
2004-10-22,11S,0.19231213434388286,2004,LMF
2004-10-23,11S,0.19013384050063586,2004,LMF
2004-10-24,11S,0.1879757178694408,2004,LMF
2004-10-25,11S,0.18584973600844468,2004,LMF
2004-10-26,11S,0.18376222059296807,2004,LMF
2004-10-27,11S,0.18170522951252358,2004,LMF
2004-10-28,11S,0.1796769788226022,2004,LMF
2004-10-29,11S,0.1776815997794158,2004,LMF
2004-10-30,11S,0.17571913834394393,2004,LMF
2004-10-31,11S,0.17378823597260595,2004,LMF
2004-11-01,11S,0.17188656762661944,2004,LMF
2004-11-02,11S,0.1700119528056571,2004,LMF
2004-11-03,11S,0.16817259247953437,2004,LMF
2004-11-04,11S,0.1663533505209282,2004,LMF
2004-11-05,11S,0.16456688236048272,2004,LMF
2004-11-06,11S,0.1628077321954523,2004,LMF
2004-11-07,11S,0.16109096634482178,2004,LMF
2004-11-08,11S,0.1593973324395905,2004,LMF
2004-11-09,11S,0.15773146939591293,2004,LMF
2004-11-10,11S,0.15609988408068448,2004,LMF
2004-11-11,11S,0.15449626555207374,2004,LMF
2004-11-12,11S,0.1529259771302229,2004,LMF
2004-11-13,11S,0.15137970460988473,2004,LMF
2004-11-14,11S,0.14987339207041722,2004,LMF
2004-11-15,11S,0.148390251408608,2004,LMF
2004-11-16,11S,0.1469308827563583,2004,LMF
2004-11-17,11S,0.14549844046039484,2004,LMF
2004-11-18,11S,0.14410469673354012,2004,LMF
2004-11-19,11S,0.14276957643959445,2004,LMF
2004-11-20,11S,0.14148657745608953,2004,LMF
2004-11-21,11S,0.1402568024571659,2004,LMF
2004-11-22,11S,0.13908302513656545,2004,LMF
2004-11-23,11S,0.13797352257647547,2004,LMF
2004-11-24,11S,0.13691984654906297,2004,LMF
2004-11-25,11S,0.1359234506607801,2004,LMF
2004-11-26,11S,0.1349748280171498,2004,LMF
2004-11-27,11S,0.13407361284625915,2004,LMF
2004-11-28,11S,0.1332098439348781,2004,LMF
2004-11-29,11S,0.1323907001299839,2004,LMF
2004-11-30,11S,0.13163162897628133,2004,LMF
2004-12-01,11S,0.13093096461909287,2004,LMF
2004-12-02,11S,0.13008983030186272,2004,LMF
2004-12-03,11S,0.1292911476100913,2004,LMF
2004-12-04,11S,0.12853660146232032,2004,LMF
2004-12-05,11S,0.1278278767770987,2004,LMF
2004-12-06,11S,0.12716665847297515,2004,LMF
2004-12-07,11S,0.12655463146849852,2004,LMF
2004-12-08,11S,0.12599348068221755,2004,LMF
2004-12-09,11S,0.12548489103268107,2004,LMF
2004-12-10,11S,0.12503054743843783,2004,LMF
2004-12-11,11S,0.12463213481803663,2004,LMF
2004-12-12,11S,0.12429133809002631,2004,LMF
2004-12-13,11S,0.12400984217295559,2004,LMF
2004-12-14,11S,0.12378933198537331,2004,LMF
2004-12-15,11S,0.12363149244582822,2004,LMF
2004-12-16,11S,0.12353800847286915,2004,LMF
2004-12-17,11S,0.12351056498504485,2004,LMF
2004-12-18,11S,0.12355084690090418,2004,LMF
2004-12-19,11S,0.12366053913899584,2004,LMF
2004-12-20,11S,0.12384132661786867,2004,LMF
2004-12-21,11S,0.12409489425607148,2004,LMF
2004-12-22,11S,0.12442292697215301,2004,LMF
2004-12-23,11S,0.12482710968466207,2004,LMF
2004-12-24,11S,0.12530912731214747,2004,LMF
2004-12-25,11S,0.12587066477315798,2004,LMF
2004-12-26,11S,0.12651340698624236,2004,LMF
2004-12-27,11S,0.12723903886994944,2004,LMF
2004-12-28,11S,0.12804924534282802,2004,LMF
2004-12-29,11S,0.1289457113234269,2004,LMF
2004-12-30,11S,0.1299301217302948,2004,LMF
2005-01-01,11S,0.13126835999449368,2005,LMF
2005-01-02,11S,0.1309513575456424,2005,LMF
2005-01-03,11S,0.13062635816779913,2005,LMF
2005-01-04,11S,0.13029400327469293,2005,LMF
2005-01-05,11S,0.129954934280053,2005,LMF
2005-01-06,11S,0.12960979259760846,2005,LMF
2005-01-07,11S,0.1292592196410884,2005,LMF
2005-01-08,11S,0.128903856824222,2005,LMF
2005-01-09,11S,0.12854434556073838,2005,LMF
2005-01-10,11S,0.1281813272643667,2005,LMF
2005-01-11,11S,0.12781544334883604,2005,LMF
2005-01-12,11S,0.12744733522787557,2005,LMF
2005-01-13,11S,0.1270776443152144,2005,LMF
2005-01-14,11S,0.1267070120245817,2005,LMF
2005-01-15,11S,0.1263360797697066,2005,LMF
2005-01-16,11S,0.12596548896431817,2005,LMF
2005-01-17,11S,0.1255958810221456,2005,LMF
2005-01-18,11S,0.12522789735691803,2005,LMF
2005-01-19,11S,0.12486217938236457,2005,LMF
2005-01-20,11S,0.12449936851221437,2005,LMF
2005-01-21,11S,0.12414010616019655,2005,LMF
2005-01-22,11S,0.12378503374004023,2005,LMF
2005-01-23,11S,0.12343479266547458,2005,LMF
2005-01-24,11S,0.12309002435022871,2005,LMF
2005-01-25,11S,0.12275137020803176,2005,LMF
2005-01-26,11S,0.12241947165261285,2005,LMF
2005-01-27,11S,0.12209497009770114,2005,LMF
2005-01-28,11S,0.12177850695702575,2005,LMF
2005-01-29,11S,0.1214707236443158,2005,LMF
2005-01-30,11S,0.12117226157330684,2005,LMF
2005-01-31,11S,0.12080735913897042,2005,LMF
2005-02-01,11S,0.12045154899423645,2005,LMF
2005-02-02,11S,0.12010528271485606,2005,LMF
2005-02-03,11S,0.11977349181733198,2005,LMF
2005-02-04,11S,0.11946294061236269,2005,LMF
2005-02-05,11S,0.11918440532876365,2005,LMF
2005-02-06,11S,0.11893848398464091,2005,LMF
2005-02-07,11S,0.11872832164282347,2005,LMF
2005-02-08,11S,0.11855474480645393,2005,LMF
2005-02-09,11S,0.11841927561613612,2005,LMF
2005-02-10,11S,0.11832340659281658,2005,LMF
2005-02-11,11S,0.11826756409206723,2005,LMF
2005-02-12,11S,0.11824231818882029,2005,LMF
2005-02-13,11S,0.1182490407034333,2005,LMF
2005-02-14,11S,0.11828860050058737,2005,LMF
2005-02-15,11S,0.11836025269437984,2005,LMF
2005-02-16,11S,0.11846198752958854,2005,LMF
2005-02-17,11S,0.11858956542008768,2005,LMF
2005-02-18,11S,0.11874342828305974,2005,LMF
2005-02-19,11S,0.11891536839210137,2005,LMF
2005-02-20,11S,0.11910469115263551,2005,LMF
2005-02-21,11S,0.11931612594413075,2005,LMF
2005-02-22,11S,0.11954173842953614,2005,LMF
2005-02-23,11S,0.11978141801960208,2005,LMF
2005-02-24,11S,0.12003556792302429,2005,LMF
2005-02-25,11S,0.12030943965420544,2005,LMF
2005-02-26,11S,0.12060217681476489,2005,LMF
2005-02-27,11S,0.12091370934933175,2005,LMF
2005-02-28,11S,0.12124379392209193,2005,LMF
2005-03-01,11S,0.12160171976692856,2005,LMF
2005-03-02,11S,0.12199099631327258,2005,LMF
2005-03-03,11S,0.1224065542811455,2005,LMF
2005-03-04,11S,0.12283445712917448,2005,LMF
2005-03-05,11S,0.12326825860577861,2005,LMF
2005-03-06,11S,0.12371305019409493,2005,LMF
2005-03-07,11S,0.12416394883648696,2005,LMF
2005-03-08,11S,0.12462009273809414,2005,LMF
2005-03-09,11S,0.12506428727995117,2005,LMF
2005-03-10,11S,0.12549630120407113,2005,LMF
2005-03-11,11S,0.12590413145407733,2005,LMF
2005-03-12,11S,0.1262897443569902,2005,LMF
2005-03-13,11S,0.12666308790910208,2005,LMF
2005-03-14,11S,0.12701086907621237,2005,LMF
2005-03-15,11S,0.12734494157976892,2005,LMF
2005-03-16,11S,0.12767104225889267,2005,LMF
2005-03-17,11S,0.1280037607909664,2005,LMF
2005-03-18,11S,0.1283275523383526,2005,LMF
2005-03-19,11S,0.12863270525106116,2005,LMF
2005-03-20,11S,0.12893450975879103,2005,LMF
2005-03-21,11S,0.1292339726680694,2005,LMF
2005-03-22,11S,0.12952645375479258,2005,LMF
2005-03-23,11S,0.12980663453609004,2005,LMF
2005-03-24,11S,0.1300727909037341,2005,LMF
2005-03-25,11S,0.1303327584291079,2005,LMF
2005-03-26,11S,0.13060659822090095,2005,LMF
2005-03-27,11S,0.1308999329344346,2005,LMF
2005-03-28,11S,0.13122700932975298,2005,LMF
2005-03-29,11S,0.13159356408187678,2005,LMF
2005-03-30,11S,0.1320304092446193,2005,LMF
2005-03-31,11S,0.1325646741518021,2005,LMF
2005-04-01,11S,0.13320381479078644,2005,LMF
2005-04-02,11S,0.13397105822888725,2005,LMF
2005-04-03,11S,0.13490091462787518,2005,LMF
2005-04-04,11S,0.13601570235398697,2005,LMF
2005-04-05,11S,0.13737700022835433,2005,LMF
2005-04-06,11S,0.13900250969321942,2005,LMF
2005-04-07,11S,0.14090490090745267,2005,LMF
2005-04-08,11S,0.14309966233863078,2005,LMF
2005-04-09,11S,0.14560659398321302,2005,LMF
2005-04-10,11S,0.14843028888067908,2005,LMF
2005-04-11,11S,0.1515462870295249,2005,LMF
2005-04-12,11S,0.15492450514352935,2005,LMF
2005-04-13,11S,0.1585757973070279,2005,LMF
2005-04-14,11S,0.16246938326789528,2005,LMF
2005-04-15,11S,0.16656444496504957,2005,LMF
2005-04-16,11S,0.17084736888117202,2005,LMF
2005-04-17,11S,0.1752799025023217,2005,LMF
2005-04-18,11S,0.17984025848212362,2005,LMF
2005-04-19,11S,0.18450919921225778,2005,LMF
2005-04-20,11S,0.18928089354680402,2005,LMF
2005-04-21,11S,0.1941399484833436,2005,LMF
2005-04-22,11S,0.19904655488171213,2005,LMF
2005-04-23,11S,0.20399756847670436,2005,LMF
2005-04-24,11S,0.20895935166390964,2005,LMF
2005-04-25,11S,0.21388960838763535,2005,LMF
2005-04-26,11S,0.21875453932933106,2005,LMF
2005-04-27,11S,0.2235296670353722,2005,LMF
2005-04-28,11S,0.22820737490366239,2005,LMF
2005-04-29,11S,0.23276799502449094,2005,LMF
2005-04-30,11S,0.23716960167001305,2005,LMF
2005-05-01,11S,0.24139721568808045,2005,LMF
2005-05-02,11S,0.24544926496132513,2005,LMF
2005-05-03,11S,0.2493316768007217,2005,LMF
2005-05-04,11S,0.2530369828002376,2005,LMF
2005-05-05,11S,0.2565648650474996,2005,LMF
2005-05-06,11S,0.25991943047541577,2005,LMF
2005-05-07,11S,0.2631312628216265,2005,LMF
2005-05-08,11S,0.2662112566412978,2005,LMF
2005-05-09,11S,0.269199588971564,2005,LMF
2005-05-10,11S,0.2721193653484059,2005,LMF
2005-05-11,11S,0.2749782281712049,2005,LMF
2005-05-12,11S,0.2777936718895353,2005,LMF
2005-05-13,11S,0.280558336750664,2005,LMF
2005-05-14,11S,0.2832774853727137,2005,LMF
2005-05-15,11S,0.2859415550799051,2005,LMF
2005-05-16,11S,0.288584102668844,2005,LMF
2005-05-17,11S,0.29123753761896765,2005,LMF
2005-05-18,11S,0.2939182109140776,2005,LMF
2005-05-19,11S,0.29662029137388024,2005,LMF
2005-05-20,11S,0.2993511453564982,2005,LMF
2005-05-21,11S,0.3021321396765903,2005,LMF
2005-05-22,11S,0.30500680400781854,2005,LMF
2005-05-23,11S,0.30798722894874314,2005,LMF
2005-05-24,11S,0.3110878110356727,2005,LMF
2005-05-25,11S,0.31435408978240686,2005,LMF
2005-05-26,11S,0.31780661627115114,2005,LMF
2005-05-27,11S,0.3214840835543939,2005,LMF
2005-05-28,11S,0.32538134350402564,2005,LMF
2005-05-29,11S,0.32952299199546076,2005,LMF
2005-05-30,11S,0.3338891747679365,2005,LMF
2005-05-31,11S,0.3384735862617862,2005,LMF
2005-06-01,11S,0.3432522056776213,2005,LMF
2005-06-02,11S,0.34821574536507205,2005,LMF
2005-06-03,11S,0.35328185661933936,2005,LMF
2005-06-04,11S,0.3584043378899065,2005,LMF
2005-06-05,11S,0.36353718221665543,2005,LMF
2005-06-06,11S,0.3686094691922468,2005,LMF
2005-06-07,11S,0.3735439210794613,2005,LMF
2005-06-08,11S,0.3782656507612027,2005,LMF
2005-06-09,11S,0.3827232917374232,2005,LMF
2005-06-10,11S,0.3868901619769084,2005,LMF
2005-06-11,11S,0.3907156948356276,2005,LMF
2005-06-12,11S,0.39417124280314275,2005,LMF
2005-06-13,11S,0.39725286423630496,2005,LMF
2005-06-14,11S,0.3999314007313608,2005,LMF
2005-06-15,11S,0.4021934229703683,2005,LMF
2005-06-16,11S,0.4040407605873922,2005,LMF
2005-06-17,11S,0.4054627286826466,2005,LMF
2005-06-18,11S,0.4064543617583056,2005,LMF
2005-06-19,11S,0.4069980536977941,2005,LMF
2005-06-20,11S,0.40713008856541455,2005,LMF
2005-06-21,11S,0.40683714355053857,2005,LMF
2005-06-22,11S,0.4061391989689241,2005,LMF
2005-06-23,11S,0.40504168855874767,2005,LMF
2005-06-24,11S,0.4035702417956113,2005,LMF
2005-06-25,11S,0.4017381187473744,2005,LMF
2005-06-26,11S,0.3995349158114007,2005,LMF
2005-06-27,11S,0.39698767902479987,2005,LMF
2005-06-28,11S,0.3941402033489235,2005,LMF
2005-06-29,11S,0.39104136251551574,2005,LMF
2005-06-30,11S,0.3877181279790022,2005,LMF
2005-07-01,11S,0.38420255030738176,2005,LMF
2005-07-02,11S,0.3805218554577388,2005,LMF
2005-07-03,11S,0.37670427370558107,2005,LMF
2005-07-04,11S,0.37278290275315196,2005,LMF
2005-07-05,11S,0.3687785328800898,2005,LMF
2005-07-06,11S,0.3647281993197931,2005,LMF
2005-07-07,11S,0.3606407812811665,2005,LMF
